device_0,device_1,device_2,device_3,device_4,device_5,device_6,device_7,device_8,device_9,class
-66.0,-78.0,-62.0,-76.0,-50.0,-66.0,-36.0,-54.0,-50.0,-52.0,21
-68.0,-76.0,-62.0,-76.0,-50.0,-64.0,-34.0,-54.0,-50.0,-52.0,21
-68.0,-78.0,-62.0,-76.0,-50.0,-66.0,-36.0,-54.0,-50.0,-50.0,21
-68.0,-78.0,-62.0,-76.0,-50.0,-64.0,-34.0,-54.0,-48.0,-52.0,21
-68.0,-76.0,-64.0,-76.0,-50.0,-66.0,-36.0,-54.0,-50.0,-50.0,21
-66.0,-78.0,-64.0,-76.0,-50.0,-66.0,-34.0,-54.0,-50.0,-50.0,21
-68.0,-78.0,-64.0,-76.0,-50.0,-66.0,-34.0,-54.0,-50.0,-52.0,21
-66.0,-76.0,-64.0,-76.0,-50.0,-66.0,-34.0,-54.0,-50.0,-50.0,21
-66.0,-78.0,-64.0,-76.0,-50.0,-68.0,-36.0,-54.0,-50.0,-50.0,21
-66.0,-78.0,-64.0,-76.0,-50.0,-66.0,-36.0,-54.0,-50.0,-52.0,21
-68.0,-76.0,-64.0,-76.0,-50.0,-66.0,-36.0,-54.0,-50.0,-52.0,21
-66.0,-78.0,-64.0,-76.0,-50.0,-66.0,-36.0,-54.0,-50.0,-52.0,21
-68.0,-78.0,-64.0,-76.0,-50.0,-66.0,-36.0,-54.0,-50.0,-52.0,21
-66.0,-76.0,-62.0,-76.0,-50.0,-64.0,-34.0,-54.0,-50.0,-50.0,21
-68.0,-76.0,-62.0,-76.0,-50.0,-66.0,-36.0,-54.0,-50.0,-50.0,21
-66.0,-78.0,-64.0,-76.0,-50.0,-66.0,-36.0,-54.0,-50.0,-52.0,21
-68.0,-78.0,-64.0,-76.0,-48.0,-66.0,-36.0,-54.0,-50.0,-52.0,21
-68.0,-76.0,-64.0,-76.0,-50.0,-66.0,-36.0,-54.0,-50.0,-52.0,21
-66.0,-78.0,-62.0,-76.0,-50.0,-66.0,-34.0,-54.0,-50.0,-52.0,21
-68.0,-78.0,-64.0,-76.0,-50.0,-66.0,-36.0,-54.0,-50.0,-52.0,21
-68.0,-76.0,-62.0,-76.0,-50.0,-66.0,-36.0,-54.0,-50.0,-50.0,21
-66.0,-78.0,-62.0,-76.0,-50.0,-66.0,-36.0,-54.0,-48.0,-50.0,21
-66.0,-78.0,-64.0,-76.0,-50.0,-66.0,-36.0,-54.0,-48.0,-52.0,21
-68.0,-78.0,-64.0,-76.0,-50.0,-66.0,-36.0,-54.0,-50.0,-52.0,21
-66.0,-78.0,-64.0,-78.0,-50.0,-66.0,-36.0,-54.0,-50.0,-50.0,21
-68.0,-78.0,-64.0,-76.0,-50.0,-64.0,-36.0,-54.0,-50.0,-52.0,21
-68.0,-76.0,-64.0,-76.0,-50.0,-66.0,-36.0,-54.0,-50.0,-50.0,21
-66.0,-78.0,-64.0,-76.0,-50.0,-66.0,-36.0,-54.0,-50.0,-50.0,21
-66.0,-78.0,-64.0,-76.0,-48.0,-66.0,-36.0,-54.0,-50.0,-50.0,21
-68.0,-76.0,-62.0,-76.0,-50.0,-66.0,-36.0,-54.0,-50.0,-50.0,21
-66.0,-78.0,-64.0,-76.0,-50.0,-66.0,-34.0,-54.0,-50.0,-50.0,21
-68.0,-76.0,-64.0,-76.0,-50.0,-66.0,-36.0,-54.0,-50.0,-52.0,21
-66.0,-76.0,-64.0,-76.0,-48.0,-68.0,-34.0,-54.0,-50.0,-52.0,21
-66.0,-80.0,-62.0,-78.0,-44.0,-60.0,-34.0,-48.0,-44.0,-46.0,22
-66.0,-80.0,-62.0,-78.0,-44.0,-60.0,-34.0,-48.0,-44.0,-46.0,22
-66.0,-80.0,-62.0,-78.0,-44.0,-60.0,-36.0,-48.0,-44.0,-46.0,22
-68.0,-82.0,-62.0,-80.0,-44.0,-60.0,-34.0,-48.0,-44.0,-46.0,22
-68.0,-80.0,-62.0,-78.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-68.0,-80.0,-64.0,-78.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-68.0,-78.0,-62.0,-78.0,-44.0,-60.0,-34.0,-48.0,-44.0,-46.0,22
-68.0,-78.0,-64.0,-80.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-68.0,-80.0,-62.0,-78.0,-44.0,-60.0,-34.0,-48.0,-44.0,-46.0,22
-68.0,-80.0,-62.0,-80.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-66.0,-80.0,-62.0,-80.0,-44.0,-60.0,-34.0,-48.0,-44.0,-46.0,22
-66.0,-78.0,-64.0,-80.0,-44.0,-60.0,-36.0,-48.0,-46.0,-46.0,22
-68.0,-78.0,-64.0,-78.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-68.0,-80.0,-64.0,-80.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-68.0,-80.0,-62.0,-78.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-68.0,-80.0,-62.0,-78.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-68.0,-80.0,-62.0,-80.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-64.0,-82.0,-62.0,-78.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-68.0,-80.0,-62.0,-78.0,-44.0,-60.0,-34.0,-48.0,-44.0,-46.0,22
-66.0,-82.0,-62.0,-78.0,-44.0,-60.0,-34.0,-48.0,-44.0,-46.0,22
-68.0,-80.0,-62.0,-78.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-68.0,-80.0,-62.0,-78.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-68.0,-80.0,-62.0,-80.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-68.0,-80.0,-62.0,-78.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-68.0,-80.0,-62.0,-78.0,-44.0,-62.0,-34.0,-48.0,-46.0,-46.0,22
-68.0,-80.0,-62.0,-80.0,-44.0,-60.0,-34.0,-48.0,-44.0,-46.0,22
-68.0,-82.0,-62.0,-80.0,-44.0,-60.0,-34.0,-48.0,-44.0,-46.0,22
-68.0,-80.0,-62.0,-78.0,-44.0,-60.0,-34.0,-48.0,-44.0,-46.0,22
-66.0,-80.0,-62.0,-78.0,-44.0,-62.0,-34.0,-48.0,-44.0,-46.0,22
-68.0,-80.0,-62.0,-78.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-68.0,-82.0,-62.0,-80.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-68.0,-78.0,-62.0,-80.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-68.0,-80.0,-62.0,-80.0,-44.0,-60.0,-34.0,-48.0,-44.0,-46.0,22
-66.0,-82.0,-62.0,-78.0,-44.0,-60.0,-34.0,-48.0,-44.0,-46.0,22
-68.0,-80.0,-62.0,-78.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-66.0,-80.0,-64.0,-80.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-68.0,-80.0,-64.0,-80.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-68.0,-78.0,-62.0,-80.0,-44.0,-60.0,-34.0,-48.0,-44.0,-46.0,22
-66.0,-80.0,-62.0,-78.0,-44.0,-60.0,-34.0,-50.0,-46.0,-46.0,22
-66.0,-80.0,-62.0,-80.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-68.0,-80.0,-62.0,-80.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-68.0,-80.0,-62.0,-80.0,-44.0,-60.0,-34.0,-48.0,-44.0,-46.0,22
-68.0,-78.0,-64.0,-78.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-68.0,-80.0,-62.0,-78.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-66.0,-80.0,-64.0,-78.0,-44.0,-60.0,-36.0,-48.0,-46.0,-46.0,22
-68.0,-82.0,-62.0,-78.0,-44.0,-60.0,-34.0,-48.0,-44.0,-46.0,22
-68.0,-80.0,-62.0,-78.0,-44.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-68.0,-78.0,-62.0,-78.0,-44.0,-60.0,-34.0,-48.0,-44.0,-46.0,22
-68.0,-82.0,-64.0,-78.0,-42.0,-60.0,-34.0,-48.0,-46.0,-46.0,22
-62.0,-76.0,-60.0,-78.0,-44.0,-60.0,-42.0,-50.0,-48.0,-50.0,23
-62.0,-76.0,-58.0,-76.0,-42.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-78.0,-60.0,-76.0,-44.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-78.0,-60.0,-76.0,-44.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-78.0,-60.0,-76.0,-44.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-78.0,-60.0,-76.0,-42.0,-60.0,-42.0,-52.0,-48.0,-50.0,23
-62.0,-78.0,-58.0,-76.0,-42.0,-60.0,-42.0,-52.0,-48.0,-50.0,23
-60.0,-78.0,-60.0,-76.0,-42.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-76.0,-60.0,-78.0,-44.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-60.0,-76.0,-60.0,-76.0,-44.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-78.0,-60.0,-76.0,-42.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-76.0,-60.0,-76.0,-42.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-76.0,-60.0,-76.0,-44.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-76.0,-58.0,-76.0,-44.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-60.0,-78.0,-60.0,-78.0,-42.0,-60.0,-42.0,-52.0,-46.0,-50.0,23
-60.0,-76.0,-60.0,-76.0,-42.0,-60.0,-42.0,-52.0,-46.0,-50.0,23
-60.0,-78.0,-58.0,-76.0,-44.0,-60.0,-42.0,-52.0,-46.0,-50.0,23
-62.0,-76.0,-60.0,-76.0,-42.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-78.0,-60.0,-76.0,-42.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-60.0,-76.0,-60.0,-76.0,-42.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-60.0,-78.0,-60.0,-76.0,-42.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-78.0,-60.0,-76.0,-42.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-78.0,-58.0,-76.0,-44.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-76.0,-58.0,-78.0,-42.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-78.0,-60.0,-76.0,-44.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-60.0,-78.0,-60.0,-76.0,-42.0,-60.0,-42.0,-52.0,-46.0,-50.0,23
-62.0,-78.0,-60.0,-76.0,-44.0,-60.0,-42.0,-52.0,-46.0,-50.0,23
-60.0,-76.0,-60.0,-78.0,-44.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-76.0,-60.0,-76.0,-44.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-76.0,-60.0,-76.0,-42.0,-60.0,-42.0,-50.0,-48.0,-50.0,23
-62.0,-76.0,-60.0,-76.0,-44.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-76.0,-60.0,-76.0,-42.0,-60.0,-42.0,-50.0,-48.0,-50.0,23
-60.0,-76.0,-60.0,-76.0,-42.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-76.0,-58.0,-78.0,-42.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-76.0,-58.0,-76.0,-42.0,-60.0,-42.0,-50.0,-48.0,-50.0,23
-60.0,-76.0,-58.0,-78.0,-42.0,-60.0,-42.0,-52.0,-46.0,-50.0,23
-60.0,-76.0,-60.0,-78.0,-42.0,-60.0,-42.0,-50.0,-48.0,-50.0,23
-62.0,-76.0,-58.0,-76.0,-44.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-60.0,-76.0,-60.0,-78.0,-44.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-78.0,-58.0,-78.0,-42.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-76.0,-60.0,-78.0,-42.0,-60.0,-42.0,-50.0,-48.0,-50.0,23
-62.0,-76.0,-60.0,-76.0,-42.0,-60.0,-42.0,-50.0,-48.0,-50.0,23
-60.0,-78.0,-60.0,-78.0,-44.0,-60.0,-42.0,-52.0,-46.0,-50.0,23
-62.0,-76.0,-58.0,-78.0,-42.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-76.0,-60.0,-78.0,-40.0,-60.0,-42.0,-52.0,-46.0,-50.0,23
-62.0,-76.0,-60.0,-78.0,-42.0,-60.0,-42.0,-52.0,-46.0,-50.0,23
-60.0,-76.0,-60.0,-76.0,-44.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-76.0,-58.0,-76.0,-42.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-62.0,-76.0,-60.0,-78.0,-44.0,-60.0,-42.0,-50.0,-46.0,-50.0,23
-68.0,-76.0,-68.0,-74.0,-52.0,-64.0,-40.0,-60.0,-46.0,-52.0,24
-70.0,-74.0,-68.0,-76.0,-52.0,-66.0,-40.0,-60.0,-46.0,-52.0,24
-68.0,-74.0,-66.0,-76.0,-52.0,-64.0,-40.0,-60.0,-46.0,-52.0,24
-68.0,-74.0,-68.0,-76.0,-52.0,-64.0,-40.0,-60.0,-46.0,-52.0,24
-68.0,-74.0,-68.0,-74.0,-52.0,-66.0,-40.0,-60.0,-46.0,-54.0,24
-70.0,-74.0,-66.0,-74.0,-52.0,-64.0,-40.0,-60.0,-46.0,-54.0,24
-68.0,-76.0,-68.0,-74.0,-52.0,-64.0,-40.0,-60.0,-46.0,-52.0,24
-70.0,-74.0,-68.0,-74.0,-50.0,-66.0,-40.0,-60.0,-46.0,-52.0,24
-68.0,-74.0,-66.0,-74.0,-52.0,-64.0,-40.0,-60.0,-46.0,-54.0,24
-68.0,-74.0,-66.0,-74.0,-52.0,-66.0,-40.0,-60.0,-46.0,-54.0,24
-68.0,-74.0,-66.0,-74.0,-52.0,-66.0,-40.0,-60.0,-46.0,-54.0,24
-70.0,-74.0,-68.0,-76.0,-52.0,-64.0,-40.0,-60.0,-46.0,-52.0,24
-70.0,-74.0,-66.0,-76.0,-50.0,-66.0,-40.0,-60.0,-46.0,-54.0,24
-68.0,-74.0,-66.0,-76.0,-52.0,-66.0,-40.0,-60.0,-46.0,-54.0,24
-70.0,-74.0,-68.0,-76.0,-52.0,-64.0,-40.0,-60.0,-46.0,-54.0,24
-68.0,-74.0,-66.0,-76.0,-50.0,-66.0,-40.0,-62.0,-46.0,-54.0,24
-68.0,-74.0,-68.0,-74.0,-52.0,-66.0,-40.0,-60.0,-46.0,-54.0,24
-70.0,-74.0,-70.0,-74.0,-50.0,-64.0,-40.0,-60.0,-46.0,-52.0,24
-70.0,-74.0,-66.0,-74.0,-50.0,-66.0,-40.0,-60.0,-46.0,-52.0,24
-70.0,-74.0,-66.0,-76.0,-52.0,-66.0,-40.0,-60.0,-46.0,-52.0,24
-70.0,-74.0,-66.0,-74.0,-52.0,-64.0,-40.0,-60.0,-46.0,-50.0,24
-70.0,-74.0,-68.0,-74.0,-50.0,-66.0,-40.0,-60.0,-46.0,-50.0,24
-68.0,-74.0,-66.0,-74.0,-52.0,-66.0,-40.0,-60.0,-46.0,-52.0,24
-68.0,-74.0,-68.0,-74.0,-50.0,-64.0,-40.0,-60.0,-46.0,-52.0,24
-68.0,-74.0,-70.0,-74.0,-50.0,-66.0,-40.0,-60.0,-46.0,-54.0,24
-70.0,-74.0,-66.0,-76.0,-52.0,-66.0,-40.0,-60.0,-46.0,-52.0,24
-70.0,-74.0,-68.0,-74.0,-50.0,-64.0,-40.0,-60.0,-46.0,-52.0,24
-70.0,-74.0,-66.0,-74.0,-50.0,-66.0,-40.0,-60.0,-46.0,-52.0,24
-68.0,-74.0,-68.0,-78.0,-52.0,-66.0,-40.0,-60.0,-46.0,-52.0,24
-70.0,-76.0,-66.0,-74.0,-52.0,-64.0,-40.0,-60.0,-46.0,-52.0,24
-70.0,-74.0,-66.0,-74.0,-52.0,-64.0,-40.0,-60.0,-46.0,-52.0,24
-68.0,-76.0,-70.0,-76.0,-50.0,-66.0,-40.0,-60.0,-46.0,-52.0,24
-68.0,-74.0,-68.0,-76.0,-50.0,-64.0,-40.0,-60.0,-46.0,-52.0,24
-70.0,-76.0,-66.0,-76.0,-52.0,-66.0,-40.0,-60.0,-46.0,-52.0,24
-68.0,-76.0,-66.0,-74.0,-52.0,-66.0,-40.0,-60.0,-46.0,-52.0,24
-68.0,-74.0,-66.0,-74.0,-52.0,-64.0,-40.0,-60.0,-46.0,-52.0,24
-68.0,-74.0,-66.0,-76.0,-50.0,-66.0,-40.0,-60.0,-46.0,-54.0,24
-68.0,-74.0,-68.0,-76.0,-52.0,-66.0,-40.0,-60.0,-46.0,-52.0,24
-70.0,-74.0,-68.0,-74.0,-52.0,-64.0,-40.0,-60.0,-46.0,-52.0,24
-68.0,-74.0,-68.0,-74.0,-52.0,-66.0,-40.0,-60.0,-46.0,-52.0,24
-68.0,-74.0,-68.0,-74.0,-52.0,-66.0,-40.0,-60.0,-46.0,-52.0,24
-70.0,-74.0,-68.0,-76.0,-52.0,-66.0,-40.0,-60.0,-46.0,-52.0,24
-70.0,-74.0,-66.0,-74.0,-52.0,-64.0,-40.0,-62.0,-46.0,-52.0,24
-68.0,-74.0,-66.0,-74.0,-52.0,-66.0,-40.0,-60.0,-46.0,-52.0,24
-70.0,-74.0,-68.0,-74.0,-52.0,-64.0,-40.0,-60.0,-46.0,-52.0,24
-68.0,-74.0,-66.0,-76.0,-52.0,-66.0,-40.0,-60.0,-46.0,-52.0,24
-70.0,-74.0,-66.0,-76.0,-52.0,-66.0,-40.0,-60.0,-46.0,-52.0,24
-70.0,-74.0,-66.0,-74.0,-52.0,-64.0,-40.0,-60.0,-46.0,-52.0,24
-70.0,-74.0,-68.0,-76.0,-50.0,-66.0,-40.0,-60.0,-46.0,-52.0,24
-68.0,-82.0,-60.0,-82.0,-50.0,-58.0,-40.0,-56.0,-72.0,-48.0,25
-68.0,-82.0,-62.0,-82.0,-50.0,-56.0,-40.0,-56.0,-82.0,-46.0,25
-68.0,-80.0,-64.0,-82.0,-48.0,-58.0,-40.0,-56.0,-42.0,-50.0,25
-66.0,-82.0,-62.0,-80.0,-48.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-68.0,-82.0,-62.0,-80.0,-50.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-68.0,-82.0,-62.0,-82.0,-48.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-68.0,-82.0,-62.0,-82.0,-48.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-70.0,-82.0,-62.0,-80.0,-48.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-66.0,-82.0,-62.0,-80.0,-48.0,-58.0,-40.0,-58.0,-42.0,-46.0,25
-68.0,-82.0,-62.0,-80.0,-48.0,-56.0,-40.0,-56.0,-42.0,-48.0,25
-68.0,-82.0,-62.0,-80.0,-48.0,-58.0,-40.0,-56.0,-42.0,-48.0,25
-68.0,-82.0,-62.0,-82.0,-48.0,-58.0,-40.0,-56.0,-40.0,-46.0,25
-68.0,-82.0,-62.0,-80.0,-50.0,-58.0,-40.0,-56.0,-42.0,-48.0,25
-68.0,-80.0,-62.0,-80.0,-48.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-68.0,-82.0,-62.0,-82.0,-48.0,-58.0,-40.0,-56.0,-42.0,-50.0,25
-68.0,-82.0,-60.0,-80.0,-48.0,-58.0,-40.0,-58.0,-42.0,-46.0,25
-68.0,-82.0,-62.0,-82.0,-50.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-66.0,-82.0,-64.0,-80.0,-48.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-68.0,-82.0,-62.0,-80.0,-48.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-68.0,-82.0,-62.0,-82.0,-48.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-68.0,-84.0,-62.0,-82.0,-48.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-68.0,-82.0,-62.0,-80.0,-50.0,-56.0,-40.0,-56.0,-42.0,-48.0,25
-68.0,-82.0,-62.0,-80.0,-46.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-68.0,-82.0,-62.0,-80.0,-50.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-68.0,-82.0,-62.0,-82.0,-50.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-68.0,-82.0,-64.0,-80.0,-48.0,-58.0,-40.0,-56.0,-42.0,-50.0,25
-68.0,-82.0,-62.0,-80.0,-48.0,-58.0,-40.0,-56.0,-42.0,-50.0,25
-68.0,-82.0,-62.0,-80.0,-48.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-68.0,-82.0,-62.0,-82.0,-46.0,-58.0,-40.0,-56.0,-40.0,-46.0,25
-68.0,-82.0,-64.0,-82.0,-50.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-68.0,-82.0,-62.0,-82.0,-48.0,-58.0,-40.0,-56.0,-40.0,-46.0,25
-68.0,-82.0,-62.0,-82.0,-48.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-68.0,-82.0,-62.0,-80.0,-50.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-68.0,-82.0,-62.0,-80.0,-48.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-68.0,-82.0,-62.0,-82.0,-48.0,-58.0,-40.0,-56.0,-40.0,-46.0,25
-68.0,-82.0,-62.0,-82.0,-48.0,-58.0,-40.0,-56.0,-40.0,-46.0,25
-66.0,-82.0,-62.0,-80.0,-48.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-68.0,-82.0,-64.0,-80.0,-46.0,-58.0,-40.0,-56.0,-42.0,-48.0,25
-68.0,-82.0,-64.0,-80.0,-50.0,-56.0,-40.0,-56.0,-42.0,-48.0,25
-68.0,-82.0,-60.0,-82.0,-48.0,-58.0,-40.0,-58.0,-42.0,-48.0,25
-68.0,-82.0,-62.0,-82.0,-46.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-68.0,-82.0,-62.0,-82.0,-50.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-68.0,-82.0,-60.0,-82.0,-46.0,-58.0,-40.0,-58.0,-42.0,-48.0,25
-68.0,-82.0,-64.0,-80.0,-48.0,-58.0,-40.0,-58.0,-42.0,-48.0,25
-68.0,-82.0,-60.0,-82.0,-50.0,-56.0,-40.0,-56.0,-42.0,-48.0,25
-68.0,-82.0,-62.0,-82.0,-46.0,-58.0,-40.0,-58.0,-42.0,-46.0,25
-66.0,-82.0,-62.0,-80.0,-50.0,-58.0,-40.0,-56.0,-42.0,-48.0,25
-68.0,-82.0,-60.0,-80.0,-48.0,-58.0,-40.0,-56.0,-40.0,-46.0,25
-68.0,-82.0,-62.0,-80.0,-46.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-68.0,-82.0,-62.0,-80.0,-48.0,-58.0,-40.0,-56.0,-42.0,-46.0,25
-64.0,-80.0,-68.0,-78.0,-44.0,-64.0,-46.0,-54.0,-40.0,-50.0,26
-66.0,-80.0,-68.0,-78.0,-44.0,-64.0,-46.0,-54.0,-40.0,-50.0,26
-66.0,-80.0,-68.0,-76.0,-44.0,-64.0,-46.0,-54.0,-38.0,-50.0,26
-66.0,-80.0,-68.0,-76.0,-44.0,-64.0,-46.0,-54.0,-40.0,-50.0,26
-66.0,-78.0,-68.0,-76.0,-44.0,-64.0,-46.0,-56.0,-40.0,-50.0,26
-66.0,-80.0,-68.0,-78.0,-44.0,-64.0,-46.0,-54.0,-40.0,-50.0,26
-68.0,-78.0,-68.0,-78.0,-44.0,-64.0,-46.0,-54.0,-40.0,-50.0,26
-64.0,-78.0,-68.0,-78.0,-44.0,-64.0,-46.0,-56.0,-40.0,-50.0,26
-66.0,-80.0,-68.0,-76.0,-44.0,-64.0,-46.0,-54.0,-40.0,-50.0,26
-66.0,-80.0,-68.0,-78.0,-44.0,-66.0,-46.0,-56.0,-40.0,-50.0,26
-66.0,-78.0,-68.0,-78.0,-44.0,-64.0,-46.0,-56.0,-40.0,-50.0,26
-64.0,-78.0,-68.0,-76.0,-44.0,-64.0,-46.0,-56.0,-40.0,-50.0,26
-64.0,-82.0,-68.0,-76.0,-44.0,-64.0,-46.0,-56.0,-40.0,-50.0,26
-66.0,-78.0,-68.0,-78.0,-44.0,-64.0,-46.0,-56.0,-40.0,-50.0,26
-66.0,-80.0,-68.0,-78.0,-44.0,-64.0,-46.0,-56.0,-40.0,-50.0,26
-66.0,-78.0,-68.0,-76.0,-44.0,-64.0,-46.0,-54.0,-40.0,-50.0,26
-66.0,-80.0,-68.0,-78.0,-44.0,-64.0,-46.0,-54.0,-40.0,-50.0,26
-66.0,-80.0,-68.0,-76.0,-44.0,-66.0,-46.0,-56.0,-40.0,-50.0,26
-66.0,-80.0,-66.0,-78.0,-44.0,-64.0,-46.0,-56.0,-40.0,-50.0,26
-66.0,-82.0,-68.0,-78.0,-44.0,-64.0,-46.0,-54.0,-40.0,-50.0,26
-66.0,-78.0,-66.0,-76.0,-44.0,-64.0,-46.0,-56.0,-40.0,-50.0,26
-66.0,-78.0,-68.0,-78.0,-44.0,-64.0,-46.0,-56.0,-40.0,-50.0,26
-64.0,-78.0,-68.0,-78.0,-44.0,-66.0,-46.0,-56.0,-40.0,-50.0,26
-66.0,-78.0,-66.0,-76.0,-44.0,-64.0,-46.0,-56.0,-40.0,-50.0,26
-66.0,-78.0,-68.0,-76.0,-44.0,-64.0,-46.0,-54.0,-40.0,-50.0,26
-66.0,-82.0,-68.0,-76.0,-44.0,-64.0,-46.0,-56.0,-38.0,-50.0,26
-66.0,-80.0,-70.0,-76.0,-44.0,-66.0,-46.0,-54.0,-40.0,-50.0,26
-66.0,-78.0,-66.0,-76.0,-44.0,-66.0,-46.0,-56.0,-40.0,-50.0,26
-66.0,-80.0,-68.0,-76.0,-44.0,-66.0,-46.0,-56.0,-40.0,-50.0,26
-66.0,-80.0,-68.0,-78.0,-44.0,-64.0,-46.0,-54.0,-40.0,-52.0,26
-66.0,-82.0,-68.0,-76.0,-44.0,-66.0,-46.0,-54.0,-40.0,-50.0,26
-66.0,-80.0,-68.0,-76.0,-44.0,-66.0,-46.0,-54.0,-40.0,-50.0,26
-66.0,-82.0,-66.0,-76.0,-44.0,-64.0,-46.0,-54.0,-40.0,-50.0,26
-68.0,-80.0,-66.0,-78.0,-44.0,-64.0,-46.0,-54.0,-40.0,-50.0,26
-66.0,-80.0,-68.0,-76.0,-44.0,-64.0,-46.0,-56.0,-40.0,-50.0,26
-64.0,-80.0,-70.0,-78.0,-44.0,-64.0,-46.0,-56.0,-40.0,-52.0,26
-66.0,-82.0,-68.0,-76.0,-44.0,-66.0,-46.0,-54.0,-40.0,-52.0,26
-64.0,-82.0,-68.0,-76.0,-44.0,-64.0,-46.0,-54.0,-40.0,-50.0,26
