Hora,DiaSemana,busID,Orientacion,ProximaParada,Ruta
12,4,4843,1,MTA_304115,MTANYCT_B82
0,5,334,0,MTA_801140,MTANYCT_B35
22,4,4353,0,MTA_102996,MTANYCT_BX10
17,4,3717,0,MTA_550670,MTABC_Q69
4,4,5955,1,MTA_101052,MTANYCT_BX15
18,4,5256,1,MTA_404854,MTANYCT_M102
23,4,5194,1,MTA_303696,MTANYCT_B46
16,4,6828,0,MTA_303205,MTANYCT_B12
21,4,3589,1,MTA_551987,MTABC_Q72
12,4,5528,0,MTA_404286,MTANYCT_M14D
12,4,7731,0,MTA_902080,MTANYCT_BX6
16,4,6393,1,MTA_400448,MTANYCT_M3
12,4,8007,0,MTA_501560,MTANYCT_Q27
20,4,4496,0,MTA_551092,MTABC_Q29
11,4,6397,1,MTA_401100,MTANYCT_M7
1,5,5737,0,MTA_103366,MTANYCT_BX39
19,4,5325,1,MTA_308435,MTANYCT_B44+
1,5,264,0,MTA_307639,MTANYCT_B16
17,4,5629,0,MTA_100583,MTANYCT_BX9
20,4,2773,1,MTA_404294,MTANYCT_X7
21,4,6297,0,MTA_304986,MTANYCT_B60
9,4,8048,0,MTA_503180,MTANYCT_Q17
1,5,3912,1,MTA_402188,MTANYCT_M50
12,4,3828,1,MTA_401463,MTANYCT_M11
18,4,6115,1,MTA_101923,MTANYCT_BX28
22,4,5754,1,MTA_100341,MTANYCT_BX5
12,4,4274,0,MTA_901226,MTANYCT_S79+
17,4,6815,0,MTA_300434,MTANYCT_B82
23,4,5910,0,MTA_103767,MTANYCT_Q44
16,4,273,1,MTA_103266,MTANYCT_BX15
10,4,6576,0,MTA_307821,MTANYCT_B65
10,4,3997,1,MTA_200447,MTANYCT_S59
1,5,3689,1,MTA_552221,MTABC_Q110
13,4,7808,0,MTA_101224,MTANYCT_BX17
21,4,5313,0,MTA_902088,MTANYCT_BX12+
23,4,6687,0,MTA_403782,MTANYCT_M2
12,4,6882,1,MTA_502263,MTANYCT_Q20A
1,5,3687,1,MTA_550474,MTABC_Q11
18,4,3066,0,MTA_100466,MTABC_BXM2
19,4,271,1,MTA_403653,MTANYCT_BX11
12,4,9460,0,MTA_306465,MTANYCT_B38
15,4,4787,0,MTA_104240,MTANYCT_BX12
9,4,7561,1,MTA_300880,MTANYCT_B8
9,4,5883,0,MTA_401896,MTANYCT_M86
2,5,9515,1,MTA_306948,MTANYCT_B62
10,4,5533,0,MTA_401575,MTANYCT_M14D
20,4,5190,0,MTA_303391,MTANYCT_B44
19,4,4763,1,MTA_102668,MTANYCT_BX40
22,4,5126,0,MTA_306321,MTANYCT_B46
1,5,5214,0,MTA_403107,MTANYCT_M104
3,5,4199,1,MTA_904184,MTANYCT_Q15A
18,4,5189,1,MTA_303682,MTANYCT_B46
11,4,3664,1,MTA_553180,MTABC_Q11
17,4,9200,1,MTA_500510,MTANYCT_Q84
15,4,8082,0,MTA_500370,MTANYCT_Q85
12,4,4831,1,MTA_301412,MTANYCT_B12
9,4,3865,1,MTA_400092,MTANYCT_M1
23,4,4173,1,MTA_501767,MTANYCT_Q28
11,4,9552,1,MTA_501590,MTANYCT_Q27
11,4,3417,1,MTA_450451,MTABC_BXM7
16,4,6547,1,MTA_505082,MTANYCT_Q58
14,4,6287,0,NULL,MTANYCT_Q32
13,4,4481,1,MTA_501373,MTANYCT_Q27
19,4,353,0,MTA_302909,MTANYCT_B37
9,4,4700,0,MTA_503568,MTANYCT_Q4
11,4,4819,1,MTA_503996,MTANYCT_B15
22,4,4509,0,MTA_550640,MTABC_Q49
17,4,7635,0,MTA_102134,MTANYCT_BX32
20,4,6303,1,MTA_201322,MTANYCT_S57
16,4,263,0,MTA_308080,MTANYCT_B61
14,4,3467,1,MTA_401840,MTABC_QM6
22,4,3269,0,MTA_103383,MTABC_BXM6
13,4,6593,0,MTA_301310,MTANYCT_B12
14,4,396,0,MTA_305341,MTANYCT_B63
2,5,5214,1,MTA_403169,MTANYCT_M104
22,4,3820,1,MTA_404121,MTANYCT_M57
0,5,1227,1,MTA_100849,MTANYCT_BX12+
16,4,6742,0,MTA_402037,MTANYCT_M9
11,4,2228,0,MTA_405017,MTANYCT_X10B
16,4,282,1,MTA_102094,MTANYCT_BX31
21,4,5655,0,MTA_902030,MTANYCT_BX19
13,4,9431,1,MTA_307228,MTANYCT_B47
11,4,1233,0,MTA_403480,MTANYCT_M15+
12,4,4274,0,MTA_203700,MTANYCT_S79+
12,4,2829,0,MTA_400354,MTANYCT_X5
20,4,201,0,MTA_551301,MTABC_Q38
0,5,6602,1,MTA_901089,MTANYCT_B12
15,4,4785,1,MTA_103490,MTANYCT_BX40
20,4,3517,1,MTA_552359,MTABC_Q111
17,4,4989,1,MTA_504201,MTANYCT_Q24
15,4,4320,0,MTA_400359,MTANYCT_X22
17,4,459,1,MTA_300409,MTANYCT_B4
21,4,4676,0,MTA_500455,MTANYCT_Q84
20,4,6808,0,MTA_301340,MTANYCT_B12
22,4,4739,1,MTA_100627,MTANYCT_BX9
19,4,393,0,MTA_308333,MTANYCT_B63
16,4,3222,1,MTA_450392,MTABC_QM2
22,4,9688,0,MTA_303227,MTANYCT_B41
20,4,5540,0,MTA_503996,MTABC_Q10
16,4,5749,0,MTA_100230,MTANYCT_BX4A
10,4,6012,0,MTA_103767,MTABC_Q50
19,4,8955,1,MTA_552985,MTABC_Q18
20,4,570,1,MTA_303259,MTABC_B103
23,4,218,1,MTA_553139,MTABC_Q34
16,4,6123,1,MTA_501297,MTANYCT_Q16
16,4,3727,0,MTA_551076,MTABC_Q29
19,4,4831,1,MTA_301413,MTANYCT_B12
14,4,3427,1,MTA_405049,MTABC_BXM9
0,5,6063,1,MTA_503850,MTANYCT_Q48
3,5,4799,1,MTA_100261,MTANYCT_BX4
21,4,4562,1,MTA_901318,MTANYCT_B32
20,4,4088,1,MTA_101188,MTANYCT_BX16
11,4,7769,1,MTA_102440,MTANYCT_BX36
13,4,5074,1,MTA_403512,MTANYCT_M66
23,4,3910,1,MTA_405054,MTANYCT_M22
1,5,3989,0,MTA_503470,MTANYCT_Q58
9,4,5942,1,MTA_100640,MTANYCT_BX19
15,4,8034,0,MTA_500119,MTANYCT_Q27
20,4,9647,0,MTA_300002,MTANYCT_B1
19,4,4825,1,MTA_302434,MTANYCT_B45
11,4,4603,0,MTA_303599,MTANYCT_B46
9,4,3961,1,MTA_201126,MTANYCT_S78
15,4,5000,0,MTA_302357,MTANYCT_B25
18,4,398,0,MTA_301133,MTANYCT_B35
21,4,4563,0,MTA_504549,MTANYCT_B62
15,4,7628,1,MTA_101456,MTANYCT_BX21
19,4,6499,1,MTA_308426,MTANYCT_B54
12,4,3738,0,MTA_550641,MTABC_Q49
12,4,536,0,MTA_553213,MTABC_Q53
23,4,8029,0,MTA_503686,MTANYCT_Q43
14,4,4979,0,MTA_300458,MTANYCT_B82
20,4,4749,0,MTA_103113,MTANYCT_BX41
18,4,496,1,MTA_350052,MTABC_B103
0,5,5935,0,MTA_103767,MTANYCT_Q44
0,5,5104,1,MTA_901004,MTANYCT_B6
11,4,544,0,MTA_553163,MTABC_Q25
12,4,2054,0,MTA_905088,MTANYCT_X31
10,4,4425,1,MTA_103538,MTANYCT_BX30
12,4,6409,1,MTA_400861,MTANYCT_M5
9,4,4997,0,MTA_307812,MTANYCT_B15
11,4,9506,1,MTA_504302,MTANYCT_Q54
23,4,6705,0,MTA_401254,MTANYCT_M10
20,4,4424,1,MTA_101771,MTANYCT_BX26
18,4,3380,0,MTA_450094,MTABC_BXM11
14,4,1024,1,MTA_103309,MTANYCT_BX22
18,4,3739,1,MTA_550959,MTABC_Q23
14,4,566,1,MTA_551054,MTABC_Q25
12,4,5249,1,MTA_402298,MTANYCT_M72
6,4,4913,1,MTA_500594,MTANYCT_Q5
15,4,6901,1,MTA_904188,MTANYCT_Q13
12,4,6813,0,MTA_300428,MTANYCT_B82
0,5,4613,1,MTA_300876,MTANYCT_B49
12,4,5923,0,MTA_502184,MTANYCT_Q44
13,4,569,0,MTA_350026,MTABC_B103
17,4,5243,1,MTA_400948,MTANYCT_M20
13,4,9364,1,MTA_504489,MTANYCT_Q46
16,4,6464,1,MTA_500135,MTANYCT_Q2
19,4,6233,0,MTA_202256,MTANYCT_S78
16,4,1004,1,MTA_402829,MTANYCT_M103
19,4,4349,0,MTA_104087,MTANYCT_BX10
16,4,5628,0,MTA_401694,MTANYCT_M15
20,4,3726,1,MTA_550585,MTABC_Q18
13,4,4725,0,MTA_100589,MTANYCT_BX9
0,5,4758,0,MTA_100213,MTANYCT_BX4A
15,4,6633,1,MTA_401361,MTANYCT_M7
22,4,9597,0,MTA_302481,MTANYCT_B26
19,4,8050,0,MTA_501441,MTANYCT_Q30
15,4,6022,0,MTA_104067,MTABC_BX23
16,4,303,0,MTA_402660,MTANYCT_BX15
12,4,401,0,MTA_301162,MTANYCT_B11
15,4,6814,1,MTA_306362,MTANYCT_Q56
20,4,7006,0,MTA_200612,MTANYCT_S53
18,4,4394,0,MTA_103964,MTANYCT_BX10
16,4,3528,1,MTA_552489,MTABC_Q113
23,4,4882,0,MTA_308003,MTANYCT_B6
17,4,6658,1,MTA_400116,MTANYCT_M3
2,5,5821,1,MTA_103392,MTANYCT_Q44
20,4,621,0,MTA_501364,MTABC_Q34
15,4,523,1,MTA_550703,MTABC_Q53
0,5,9689,1,MTA_302595,MTANYCT_B31
14,4,5327,1,MTA_308057,MTANYCT_B44+
11,4,7631,1,MTA_100766,MTANYCT_BX11
19,4,1273,0,MTA_405319,MTANYCT_M15+
18,4,330,0,MTA_302692,MTANYCT_B35
14,4,4694,1,MTA_982038,MTANYCT_Q3
20,4,9686,1,MTA_303658,MTANYCT_B46
23,4,260,0,MTA_300807,MTANYCT_B8
14,4,319,1,MTA_101819,MTANYCT_BX27
14,4,7815,0,MTA_102292,MTANYCT_BX35
12,4,447,0,MTA_305108,MTANYCT_B61
15,4,4210,0,MTA_500876,MTANYCT_Q12
0,5,4711,0,MTA_100592,MTANYCT_BX9
9,4,2811,0,MTA_404887,MTANYCT_X1
11,4,6103,0,MTA_101705,MTANYCT_BX26
19,4,6537,1,MTA_304201,MTANYCT_B52
21,4,6517,1,MTA_302310,MTANYCT_Q54
17,4,4418,0,MTA_101697,MTANYCT_BX26
11,4,4508,1,MTA_551977,MTABC_Q67
8,4,7034,1,MTA_202985,MTANYCT_S48
22,4,3257,0,MTA_553141,MTABC_QM15
20,4,6407,0,MTA_400358,MTANYCT_M1
17,4,6866,1,MTA_500914,MTANYCT_Q13
18,4,4891,0,MTA_300529,MTANYCT_B6
15,4,6776,0,MTA_401934,MTANYCT_M96
11,4,347,0,MTA_300790,MTANYCT_B8
15,4,345,0,MTA_305884,MTANYCT_B70
16,4,298,0,MTA_403656,MTANYCT_BX36
11,4,225,0,MTA_551051,MTABC_Q65
14,4,7726,0,MTA_902080,MTANYCT_BX6
21,4,5886,0,MTA_402740,MTANYCT_M101
13,4,533,1,MTA_550417,MTABC_Q53
14,4,6459,1,MTA_804052,MTANYCT_Q36
10,4,6720,1,MTA_403266,MTANYCT_M3
18,4,5022,0,MTA_903046,MTANYCT_M42
14,4,6465,0,MTA_502078,MTANYCT_Q43
22,4,7067,0,MTA_203500,MTANYCT_S53
13,4,6660,1,MTA_403145,MTANYCT_M4
14,4,9043,0,MTA_307508,MTANYCT_B82
22,4,2881,1,MTA_250059,MTANYCT_X22
18,4,2751,1,MTA_203728,MTANYCT_X1
15,4,6050,1,MTA_501294,MTANYCT_Q16
0,5,5966,0,MTA_803064,MTANYCT_BX15
0,5,2069,1,MTA_203345,MTANYCT_X1
11,4,8838,1,MTA_500494,MTANYCT_Q84
19,4,7586,1,MTA_300362,MTANYCT_B4
14,4,5556,0,MTA_553257,MTABC_Q10
10,4,8899,0,MTA_904205,MTANYCT_Q24
13,4,5522,1,MTA_403887,MTANYCT_M15
22,4,4595,1,MTA_307373,MTANYCT_B46
15,4,5689,0,MTA_102996,MTANYCT_BX1
11,4,4061,0,MTA_802008,MTANYCT_BX28
12,4,4272,1,MTA_200371,MTANYCT_S79+
14,4,7776,1,MTA_100636,MTANYCT_BX17
12,4,5739,1,MTA_100260,MTANYCT_BX4A
13,4,5189,0,MTA_303591,MTANYCT_B46
0,5,399,0,MTA_307938,MTANYCT_B68
16,4,6805,0,MTA_504191,MTANYCT_Q24
22,4,373,1,MTA_305299,MTANYCT_B43
7,4,6700,0,MTA_803003,MTANYCT_M7
13,4,3775,0,MTA_552474,MTABC_Q113
18,4,6884,0,MTA_500017,MTANYCT_Q76
23,4,3465,1,MTA_401840,MTABC_QM20
0,5,9356,0,MTA_500017,MTANYCT_Q43
6,4,3668,0,MTA_350012,MTABC_Q35
0,5,4477,0,MTA_502871,MTANYCT_Q88
9,4,7733,0,MTA_403658,MTANYCT_BX36
14,4,242,1,MTA_305755,MTANYCT_B68
14,4,4564,0,MTA_801012,MTANYCT_B39
17,4,3848,0,MTA_400030,MTANYCT_M4
1,5,3887,1,MTA_404350,MTANYCT_M35
21,4,4477,1,MTA_804060,MTANYCT_Q88
8,4,3634,1,MTA_450338,MTABC_Q60
14,4,6871,0,MTA_502701,MTANYCT_Q76
14,4,4080,0,MTA_101139,MTANYCT_BX16
23,4,4764,0,MTA_803061,MTANYCT_BX22
1,5,5236,1,MTA_403160,MTANYCT_M104
9,4,8050,1,MTA_500431,MTANYCT_Q85
10,4,3844,0,MTA_400224,MTANYCT_M2
1,5,2429,1,MTA_405277,MTANYCT_X1
17,4,3923,1,MTA_401882,MTANYCT_M79
20,4,4976,0,MTA_301099,MTANYCT_B15
2,5,4235,0,MTA_303405,MTANYCT_B44
12,4,2762,0,MTA_200097,MTANYCT_X8
9,4,8034,1,MTA_500031,MTANYCT_Q27
17,4,3600,0,MTA_552993,MTABC_Q52
1,5,426,1,MTA_300866,MTANYCT_B8
11,4,6225,0,MTA_102229,MTANYCT_BX28
4,4,198,1,MTA_550691,MTABC_Q53
23,4,6616,1,MTA_302417,MTANYCT_B25
21,4,5825,1,MTA_903146,MTANYCT_M103
2,5,5869,0,MTA_402670,MTANYCT_M101
1,5,5212,1,MTA_402296,MTANYCT_M72
22,4,6062,0,MTA_504994,MTANYCT_Q26
20,4,5881,0,MTA_401056,MTANYCT_M102
19,4,3523,0,MTA_551816,MTABC_Q64
19,4,3824,1,MTA_401806,MTANYCT_M22
23,4,4572,1,MTA_901011,MTANYCT_B44
18,4,4551,1,MTA_305617,MTANYCT_B57
22,4,6570,1,MTA_301574,MTANYCT_B14
16,4,4108,1,MTA_503718,MTANYCT_Q54
9,4,5290,0,MTA_903025,MTANYCT_M14A
20,4,9596,1,MTA_901070,MTANYCT_B38
3,5,3927,0,MTA_803101,MTANYCT_M22
15,4,327,0,MTA_305284,MTANYCT_B43
19,4,4457,1,MTA_503983,MTANYCT_Q88
9,4,5333,0,MTA_801163,MTANYCT_B44+
8,4,4454,0,MTA_502302,MTANYCT_Q46
13,4,7750,1,MTA_103914,MTANYCT_BX17
22,4,4638,0,MTA_550070,MTABC_Q07
12,4,6303,1,MTA_200571,MTANYCT_S62
18,4,5773,1,MTA_103125,MTANYCT_BX41+
22,4,4357,0,MTA_404026,MTANYCT_M100
14,4,5545,1,MTA_402644,MTANYCT_M101
15,4,4544,1,MTA_302279,MTANYCT_B24
12,4,4365,1,MTA_400812,MTANYCT_BX7
16,4,3620,1,MTA_552482,MTABC_Q113
20,4,4725,0,MTA_100579,MTANYCT_BX9
14,4,1236,1,MTA_403849,MTANYCT_M15+
20,4,6734,1,MTA_402118,MTANYCT_M22
1,5,7722,1,MTA_402510,MTANYCT_BX15
0,5,4981,1,MTA_901471,MTANYCT_B12
11,4,9564,0,MTA_904104,MTANYCT_Q83
13,4,3590,1,MTA_450445,MTABC_Q101
20,4,9649,0,MTA_300431,MTANYCT_B6
13,4,4481,1,MTA_501544,MTANYCT_Q27
14,4,6365,1,MTA_400657,MTANYCT_M4
0,5,9073,1,MTA_501382,MTANYCT_Q17
23,4,4173,1,MTA_904020,MTANYCT_Q28
18,4,8049,0,MTA_500388,MTANYCT_Q4
21,4,9051,0,MTA_550534,MTABC_Q18
12,4,9307,1,MTA_551975,MTABC_Q67
14,4,5585,1,MTA_100627,MTANYCT_BX9
16,4,4251,0,MTA_202782,MTANYCT_S57
17,4,7683,1,MTA_100435,MTANYCT_BX6
18,4,3512,1,MTA_550137,MTABC_Q07
13,4,9409,1,MTA_302867,MTANYCT_B36
14,4,7049,1,MTA_200202,MTANYCT_S53
11,4,3955,0,MTA_400002,MTANYCT_M3
23,4,445,1,MTA_300014,MTANYCT_B68
13,4,5279,0,MTA_401587,MTANYCT_M14D
17,4,4903,1,MTA_500498,MTANYCT_Q84
20,4,5013,1,MTA_401977,MTANYCT_M116
3,5,5571,1,MTA_100131,MTANYCT_BX1
13,4,4400,1,MTA_400810,MTANYCT_M100
19,4,5348,1,MTA_303459,MTANYCT_B44+
0,5,6521,0,MTA_302368,MTANYCT_B52
1,5,3948,1,MTA_401202,MTANYCT_M9
21,4,231,1,MTA_305423,MTANYCT_B63
11,4,7793,1,MTA_103910,MTANYCT_BX6
4,4,5565,1,MTA_100109,MTANYCT_BX1
13,4,4850,1,MTA_304524,MTANYCT_B83
13,4,7671,0,MTA_104288,MTANYCT_BX35
1,5,5869,1,MTA_402657,MTANYCT_M101
1,5,5550,1,MTA_403418,MTANYCT_M101
14,4,6272,1,MTA_201285,MTANYCT_S52
18,4,4408,1,MTA_101716,MTANYCT_BX30
18,4,3805,1,MTA_401568,MTANYCT_M8
11,4,6537,1,MTA_504965,MTANYCT_B52
10,4,6499,1,MTA_801134,MTANYCT_B54
11,4,7023,0,MTA_200652,MTANYCT_S53
20,4,6624,1,MTA_503953,MTANYCT_Q24
13,4,5107,0,MTA_300505,MTANYCT_B6
17,4,5868,1,MTA_403421,MTANYCT_M103
3,5,7065,1,MTA_200176,MTANYCT_S46
23,4,277,0,MTA_101452,MTANYCT_BX36
11,4,4188,0,MTA_500009,MTANYCT_Q76
22,4,443,1,MTA_300370,MTANYCT_B4
14,4,7615,1,MTA_301725,MTANYCT_B16
12,4,9563,1,MTA_501414,MTANYCT_Q2
18,4,652,1,MTA_551900,MTABC_Q66
18,4,6782,0,MTA_903003,MTANYCT_M96
10,4,2180,0,MTA_905088,MTANYCT_X17J
0,5,5011,0,MTA_300451,MTANYCT_B82
21,4,3626,0,MTA_552977,MTABC_Q113
11,4,4491,0,MTA_551594,MTABC_Q47
9,4,4229,1,MTA_303451,MTANYCT_B44
21,4,7651,0,MTA_101410,MTANYCT_BX21
12,4,5171,1,MTA_303672,MTANYCT_B46
16,4,3833,0,MTA_404011,MTANYCT_M11
0,5,5274,1,MTA_403547,MTANYCT_M23
18,4,3138,0,MTA_302219,MTABC_BM2
21,4,6813,1,MTA_307983,MTANYCT_B82
11,4,5532,0,MTA_401579,MTANYCT_M14D
20,4,6453,0,MTA_904121,MTANYCT_Q46
21,4,4999,1,MTA_504201,MTANYCT_Q24
9,4,2924,0,MTA_200393,MTANYCT_X17
14,4,6026,1,MTA_150141,MTABC_BX23
14,4,3830,0,MTA_400224,MTANYCT_M4
9,4,309,1,MTA_802065,MTANYCT_BX31
10,4,524,0,MTA_550711,MTABC_Q53
11,4,2786,0,MTA_404887,MTANYCT_X1
18,4,5978,1,MTA_401765,MTANYCT_M15+
2,5,6835,1,MTA_301079,MTANYCT_B15
10,4,3419,1,MTA_101727,MTABC_BXM7
11,4,4683,0,MTA_501428,MTANYCT_Q30
11,4,6297,0,MTA_307590,MTANYCT_B62
11,4,7662,0,MTA_102373,MTANYCT_BX36
16,4,298,0,MTA_100152,MTANYCT_BX36
19,4,6015,1,MTA_502254,MTABC_Q50
22,4,4607,0,MTA_303627,MTANYCT_B46
23,4,5547,0,MTA_403436,MTANYCT_M101
11,4,3630,0,MTA_552303,MTABC_Q111
15,4,7075,1,MTA_905003,MTANYCT_S66
12,4,2712,0,MTA_402145,MTANYCT_X14
19,4,6901,0,MTA_501001,MTANYCT_Q13
0,5,189,NULL,NULL,NULL
11,4,3566,0,MTA_552316,MTABC_Q111
20,4,4574,1,MTA_300181,MTANYCT_B2
22,4,4745,1,MTA_103266,MTANYCT_BX15
18,4,4191,1,MTA_500922,MTANYCT_Q12
19,4,5796,1,MTA_100108,MTANYCT_BX2
1,5,9462,0,MTA_301066,MTANYCT_B47
20,4,4971,0,MTA_301126,MTANYCT_B15
16,4,292,1,MTA_403703,MTANYCT_BX6
21,4,4069,1,MTA_100983,MTANYCT_BX24
2,5,4854,0,MTA_307899,MTANYCT_Q24
21,4,4417,0,MTA_101157,MTANYCT_BX16
20,4,309,1,MTA_101426,MTANYCT_BX31
1,5,3068,1,MTA_150032,MTABC_BXM3
23,4,1228,1,MTA_104332,MTANYCT_BX12+
22,4,6679,0,MTA_404014,MTANYCT_M11
21,4,220,0,MTA_551040,MTABC_Q25
20,4,6657,0,MTA_401276,MTANYCT_M10
21,4,7070,1,MTA_203226,MTANYCT_S52
21,4,3063,0,MTA_552507,MTABC_QM1
11,4,7014,1,MTA_200193,MTANYCT_S51
3,5,394,1,MTA_307070,MTANYCT_B9
23,4,4123,1,MTA_200456,MTANYCT_S59
0,5,5221,1,MTA_405086,MTANYCT_M57
1,5,4749,0,MTA_101865,MTANYCT_BX41
18,4,4080,0,MTA_101161,MTANYCT_BX16
23,4,4617,0,MTA_303269,MTANYCT_B41
13,4,5139,0,MTA_308641,MTANYCT_B41
2,5,4421,1,MTA_104261,MTANYCT_BX16
23,4,2745,1,MTA_203696,MTANYCT_X4
19,4,6399,0,MTA_400361,MTANYCT_M4
16,4,3699,1,MTA_550773,MTABC_Q52
15,4,4346,1,MTA_100883,MTANYCT_BX13
23,4,7080,0,MTA_905156,MTANYCT_S46
22,4,355,1,MTA_307521,MTANYCT_B67
17,4,4911,0,MTA_500087,MTANYCT_Q30
0,5,3862,1,MTA_401469,MTANYCT_M11
18,4,2296,1,MTA_404202,MTANYCT_X19
2,5,5551,0,MTA_403855,MTANYCT_M103
5,4,8056,0,MTA_500255,MTANYCT_Q84
16,4,5634,1,MTA_404008,MTANYCT_M101
13,4,3570,0,MTA_551420,MTABC_Q39
20,4,5305,0,MTA_403523,MTANYCT_M79
12,4,7804,1,MTA_403670,MTANYCT_BX36
18,4,6812,1,MTA_301816,MTANYCT_B17
19,4,405,1,MTA_305300,MTANYCT_B43
15,4,7737,0,MTA_102361,MTANYCT_BX36
22,4,5966,1,MTA_402507,MTANYCT_BX15
15,4,6090,1,MTA_404140,MTANYCT_BX7
0,5,649,1,MTA_551613,MTABC_Q53
12,4,2773,0,MTA_201630,MTANYCT_X4
20,4,8057,0,MTA_504469,MTANYCT_Q85
18,4,6262,0,MTA_503308,MTANYCT_Q32
20,4,306,0,MTA_103710,MTANYCT_BX35
4,4,9507,0,MTA_303025,MTANYCT_B38
20,4,8974,1,MTA_301051,MTANYCT_B15
13,4,4221,0,MTA_303598,MTANYCT_B46
20,4,3867,1,MTA_402857,MTANYCT_M1
10,4,6470,0,MTA_501924,MTANYCT_Q36
18,4,9462,1,MTA_305186,MTANYCT_B62
21,4,4537,1,MTA_306533,MTANYCT_B38
0,5,3597,1,MTA_551580,MTABC_Q47
18,4,234,1,MTA_306583,MTANYCT_B11
2,5,5035,1,MTA_303312,MTANYCT_B41
20,4,4175,1,MTA_501046,MTANYCT_Q13
22,4,3740,1,MTA_450144,MTABC_Q102
2,5,9607,0,MTA_300540,MTANYCT_B6
23,4,4673,0,MTA_500371,MTANYCT_Q84
12,4,7016,0,MTA_200276,MTANYCT_S46
16,4,1216,0,MTA_404165,MTANYCT_BX12+
18,4,3951,1,MTA_400657,MTANYCT_M5
16,4,291,1,MTA_103122,MTANYCT_BX8
17,4,6559,0,MTA_504196,MTANYCT_Q54
17,4,6838,1,MTA_301408,MTANYCT_B12
20,4,5526,0,MTA_402133,MTANYCT_M23
16,4,8060,0,MTA_500369,MTANYCT_Q85
22,4,386,1,MTA_306069,MTANYCT_B61
3,5,3944,1,MTA_402118,MTANYCT_M22
18,4,6393,0,MTA_400002,MTANYCT_M3
12,4,4828,0,MTA_301343,MTANYCT_B12
16,4,4576,1,MTA_303290,MTANYCT_B41
11,4,5075,0,MTA_403492,MTANYCT_M66
15,4,4278,0,MTA_201022,MTANYCT_S79+
21,4,7572,1,MTA_308479,MTANYCT_B68
18,4,672,1,MTA_306268,MTANYCT_B4
12,4,8029,1,MTA_502379,MTANYCT_Q46
12,4,9658,1,MTA_308361,MTANYCT_B36
14,4,4184,0,MTA_500999,MTANYCT_Q28
13,4,9436,1,MTA_304376,MTANYCT_Q59
17,4,5936,0,MTA_103507,MTANYCT_BX19
10,4,7656,1,MTA_101789,MTANYCT_BX27
0,5,5576,0,MTA_101032,MTANYCT_BX15
14,4,5986,1,MTA_503870,MTANYCT_M60+
22,4,3984,1,MTA_504317,MTANYCT_Q54
18,4,6381,0,MTA_403886,MTANYCT_M11
23,4,5744,1,MTA_102645,MTANYCT_BX42
21,4,8838,1,MTA_500018,MTANYCT_Q77
21,4,1220,0,MTA_100317,MTANYCT_BX12+
23,4,8943,0,MTA_550664,MTABC_Q49
2,5,6597,1,MTA_301975,MTANYCT_Q24
14,4,2099,0,MTA_400070,MTANYCT_X17
22,4,6400,0,MTA_400065,MTANYCT_M1
9,4,2445,0,MTA_402143,MTANYCT_X2
17,4,6315,0,MTA_203460,MTANYCT_S54
20,4,7654,0,MTA_103900,MTANYCT_BX36
12,4,4087,1,MTA_103617,MTANYCT_BX38
22,4,3845,1,MTA_450123,MTANYCT_M2
20,4,4316,1,MTA_403257,MTANYCT_X22
9,4,5984,0,MTA_403671,MTANYCT_M60+
16,4,4171,0,MTA_502462,MTANYCT_Q20A
10,4,3981,1,MTA_504384,MTANYCT_Q54
1,5,6641,0,MTA_401016,MTANYCT_M7
11,4,4217,0,MTA_904190,MTANYCT_Q48
15,4,5257,0,MTA_403427,MTANYCT_M102
11,4,4240,0,MTA_303394,MTANYCT_B44
21,4,6418,0,MTA_400030,MTANYCT_M4
13,4,2225,1,NULL,MTANYCT_X10
12,4,5035,0,MTA_901007,MTANYCT_B41
22,4,5906,1,MTA_103383,MTANYCT_Q44
19,4,523,0,MTA_551852,MTABC_Q66
18,4,6736,0,MTA_803104,MTANYCT_M9
18,4,5779,1,MTA_102320,MTANYCT_BX41+
0,5,6078,0,MTA_500996,MTANYCT_Q28
12,4,5271,1,MTA_401881,MTANYCT_M79
2,5,5605,0,MTA_401689,MTANYCT_M15
21,4,394,1,MTA_300067,MTANYCT_B9
1,5,6152,1,MTA_905059,MTANYCT_S53
17,4,6871,0,MTA_503096,MTANYCT_Q12
18,4,3933,0,MTA_404919,MTANYCT_M20
13,4,4591,1,MTA_303294,MTANYCT_B41
11,4,347,0,MTA_300825,MTANYCT_B8
23,4,7076,1,MTA_202725,MTANYCT_S54
19,4,4612,0,MTA_303366,MTANYCT_B44
21,4,5835,1,MTA_401973,MTANYCT_M102
15,4,535,1,MTA_551909,MTABC_Q66
16,4,239,1,MTA_305191,MTANYCT_B67
0,5,3172,0,MTA_450417,MTABC_QM15
15,4,3425,0,MTA_150055,MTABC_BXM7
20,4,6537,0,MTA_302369,MTANYCT_B52
11,4,6560,1,MTA_503982,MTANYCT_Q58
14,4,3775,1,MTA_552335,MTABC_Q111
12,4,4591,0,MTA_303235,MTANYCT_B41
18,4,4198,1,MTA_503551,MTANYCT_Q76
11,4,4399,0,MTA_402554,MTANYCT_BX7
14,4,5825,0,MTA_403434,MTANYCT_M103
23,4,5628,1,MTA_402111,MTANYCT_M15
16,4,5784,1,MTA_103980,MTANYCT_BX41+
21,4,4515,1,MTA_504323,MTANYCT_Q54
10,4,5184,1,MTA_307646,MTANYCT_B41
