position,b1,b2,b3,b4,b5
6,-72,-74,-71,-55,-68
6,-66,-74,-76,-57,-75
6,-66,-74,-71,-56,-74
6,-66,-76,-74,-60,-75
6,-66,-77,-73,-55,-71
6,-66,-78,-75,-59,-70
6,-64,-73,-80,-58,-73
6,-69,-69,-78,-58,-73
6,-82,-74,-72,-59,-76
6,-65,-68,-76,-56,-65
6,-62,-76,-74,-63,-73
6,-65,-69,-77,-57,-62
6,-67,-77,-71,-57,-69
6,-66,-73,-73,-57,-71
6,-66,-83,-75,-55,-72
6,-64,-77,-74,-57,-69
6,-66,-69,-77,-57,-70
6,-66,-71,-75,-64,-69
6,-74,-71,-73,-59,-65
6,-65,-79,-76,-60,-66
6,-68,-75,-73,-57,-70
6,-68,-82,-77,-61,-70
6,-64,-75,-81,-71,-69
6,-72,-74,-71,-61,-64
6,-67,-69,-73,-62,-68
6,-67,-75,-81,-60,-72
6,-69,-66,-75,-57,-63
6,-69,-73,-75,-56,-69
6,-64,-69,-82,-57,-70
6,-64,-70,-74,-57,-70
6,-62,-71,-76,-63,-68
6,-66,-72,-78,-59,-72
6,-63,-80,-82,-57,-69
7,-69,-63,-53,-74,-70
7,-65,-63,-57,-75,-72
7,-65,-64,-53,-74,-65
7,-65,-69,-54,-75,-70
7,-68,-74,-53,-75,-71
7,-66,-75,-53,-75,-67
7,-69,-63,-57,-75,-69
7,-67,-75,-55,-76,-68
7,-68,-68,-55,-74,-68
7,-69,-69,-53,-75,-72
7,-65,-63,-53,-75,-69
7,-66,-63,-53,-75,-70
7,-67,-64,-53,-74,-72
7,-69,-74,-53,-76,-64
7,-67,-64,-57,-74,-72
7,-68,-63,-53,-76,-64
7,-65,-63,-53,-74,-70
7,-65,-75,-57,-75,-72
7,-68,-75,-54,-74,-64
7,-68,-75,-55,-74,-66
7,-66,-63,-57,-76,-68
7,-65,-75,-53,-74,-64
7,-68,-64,-55,-74,-72
7,-68,-63,-57,-76,-64
7,-66,-75,-53,-75,-64
7,-65,-75,-53,-74,-72
7,-69,-62,-57,-76,-68
7,-65,-64,-53,-74,-64
7,-69,-75,-56,-75,-68
7,-68,-69,-55,-74,-70
7,-66,-75,-53,-76,-66
7,-65,-64,-53,-74,-64
7,-68,-64,-53,-74,-70
7,-67,-67,-54,-75,-64
7,-65,-63,-53,-74,-64
7,-68,-64,-53,-74,-72
7,-68,-63,-53,-74,-66
7,-68,-64,-57,-75,-68
7,-68,-63,-55,-74,-64
7,-68,-64,-53,-74,-72
7,-63,-63,-56,-75,-64
7,-68,-75,-53,-74,-68
7,-68,-63,-56,-76,-64
7,-68,-64,-53,-74,-68
7,-68,-75,-57,-74,-64
7,-67,-63,-53,-75,-66
7,-65,-69,-55,-75,-64
7,-65,-64,-57,-75,-69
7,-69,-63,-53,-75,-72
7,-68,-75,-53,-75,-69
7,-69,-63,-57,-75,-72
7,-68,-64,-53,-76,-64
7,-69,-63,-57,-75,-72
7,-68,-69,-53,-75,-68
7,-68,-63,-57,-76,-72
7,-66,-69,-55,-76,-64
7,-66,-75,-53,-74,-68
7,-68,-63,-55,-76,-72
7,-68,-64,-54,-75,-68
7,-68,-63,-53,-73,-68
7,-68,-64,-53,-77,-64
7,-69,-74,-57,-74,-72
7,-68,-64,-53,-76,-64
7,-66,-64,-57,-74,-66
7,-68,-63,-53,-74,-68
7,-65,-64,-57,-75,-72
7,-67,-75,-54,-75,-68
7,-66,-63,-55,-74,-70
7,-65,-63,-53,-75,-64
7,-69,-64,-53,-75,-64
7,-68,-63,-53,-75,-64
7,-68,-67,-53,-76,-64
7,-68,-69,-53,-75,-64
7,-66,-68,-54,-74,-64
7,-65,-62,-56,-75,-69
7,-67,-63,-54,-76,-64
7,-66,-75,-55,-75,-72
7,-67,-63,-57,-76,-63
7,-68,-64,-54,-75,-67
7,-68,-63,-57,-75,-72
7,-68,-64,-54,-74,-69
7,-68,-63,-53,-75,-64
7,-65,-64,-53,-75,-68
7,-69,-75,-53,-75,-72
7,-65,-64,-57,-74,-68
7,-66,-63,-53,-75,-66
7,-68,-63,-56,-76,-72
7,-65,-64,-53,-74,-68
7,-68,-63,-53,-75,-70
7,-68,-75,-53,-73,-64
7,-68,-74,-53,-74,-64
7,-65,-64,-57,-76,-68
7,-65,-63,-55,-74,-66
7,-68,-64,-53,-74,-72
7,-65,-75,-56,-73,-68
7,-69,-69,-55,-75,-66
7,-68,-64,-53,-74,-72
7,-69,-63,-57,-75,-68
7,-68,-69,-55,-74,-68
7,-65,-64,-53,-74,-72
7,-69,-63,-53,-75,-68
7,-68,-64,-53,-74,-64
7,-67,-75,-54,-75,-66
7,-69,-64,-57,-75,-72
7,-66,-75,-54,-74,-68
7,-68,-63,-57,-74,-64
7,-68,-63,-55,-75,-72
7,-68,-63,-55,-74,-64
7,-67,-63,-55,-75,-64
7,-68,-74,-54,-75,-66
7,-66,-63,-55,-73,-64
7,-68,-64,-57,-74,-69
7,-65,-68,-53,-75,-64
7,-68,-75,-53,-74,-72
7,-65,-64,-57,-76,-68
7,-68,-76,-53,-75,-72
7,-68,-75,-53,-75,-70
7,-68,-69,-55,-74,-68
7,-68,-63,-53,-74,-64
7,-69,-75,-57,-75,-72
7,-67,-69,-53,-74,-69
7,-68,-68,-53,-74,-68
7,-66,-69,-54,-75,-64
7,-67,-75,-53,-75,-68
7,-68,-64,-56,-73,-64
7,-65,-75,-53,-74,-68
7,-68,-63,-56,-74,-64
7,-66,-75,-55,-76,-64
7,-67,-75,-53,-75,-72
7,-67,-75,-54,-74,-68
7,-68,-63,-53,-74,-68
7,-68,-75,-57,-75,-72
7,-68,-64,-53,-74,-68
7,-65,-75,-53,-73,-72
7,-65,-75,-53,-74,-66
7,-65,-69,-53,-74,-66
7,-68,-64,-57,-75,-72
7,-65,-75,-53,-75,-64
7,-68,-64,-53,-74,-68
7,-65,-75,-55,-75,-64
7,-67,-63,-55,-74,-64
7,-65,-63,-55,-74,-64
7,-66,-63,-55,-76,-64
7,-67,-63,-54,-75,-64
7,-68,-69,-54,-74,-72
7,-65,-76,-53,-74,-68
7,-69,-64,-54,-75,-73
7,-67,-62,-54,-76,-68
7,-69,-64,-53,-78,-72
7,-69,-70,-53,-77,-71
7,-69,-63,-57,-75,-68
7,-68,-66,-53,-76,-74
7,-66,-74,-53,-75,-68
7,-69,-74,-57,-75,-68
7,-67,-68,-52,-73,-63
7,-67,-66,-53,-72,-68
7,-67,-74,-54,-72,-63
7,-65,-68,-54,-73,-70
7,-69,-63,-53,-71,-63
7,-69,-74,-57,-75,-68
7,-66,-74,-53,-75,-63
7,-69,-66,-53,-74,-63
7,-69,-74,-55,-71,-68
7,-65,-66,-53,-74,-63
7,-65,-70,-53,-73,-70
7,-69,-64,-53,-71,-68
7,-69,-63,-57,-75,-71
7,-69,-66,-53,-75,-68
7,-69,-66,-56,-73,-67
7,-69,-74,-53,-75,-72
7,-69,-63,-53,-75,-63
7,-65,-66,-57,-73,-68
7,-69,-74,-53,-75,-64
7,-65,-66,-57,-75,-68
7,-69,-74,-53,-75,-63
7,-69,-66,-55,-71,-72
7,-66,-75,-53,-76,-68
7,-71,-75,-53,-71,-73
7,-66,-63,-53,-77,-68
7,-65,-71,-53,-75,-66
7,-69,-65,-57,-75,-72
7,-71,-72,-53,-72,-68
7,-68,-70,-55,-71,-70
7,-68,-66,-53,-78,-72
7,-68,-72,-53,-72,-63
7,-68,-65,-55,-72,-70
7,-66,-65,-53,-74,-64
7,-68,-63,-57,-71,-69
7,-68,-66,-53,-74,-72
7,-70,-63,-53,-73,-71
7,-65,-66,-54,-75,-72
7,-68,-63,-54,-75,-69
7,-70,-65,-57,-71,-63
7,-66,-67,-54,-72,-63
7,-66,-65,-53,-71,-63
7,-66,-64,-53,-72,-71
7,-69,-73,-53,-69,-63
7,-67,-71,-53,-74,-64
7,-65,-64,-57,-76,-67
7,-66,-63,-55,-78,-67
7,-65,-68,-53,-75,-71
7,-69,-63,-53,-77,-69
7,-69,-65,-57,-74,-74
7,-66,-74,-54,-78,-68
7,-70,-65,-56,-78,-74
7,-70,-65,-53,-73,-71
7,-69,-64,-52,-77,-69
7,-65,-63,-52,-71,-64
7,-68,-67,-57,-73,-64
7,-70,-66,-53,-78,-73
7,-71,-63,-53,-71,-69
7,-70,-66,-57,-78,-64
7,-71,-72,-54,-71,-69
7,-66,-66,-53,-72,-63
7,-70,-63,-54,-80,-73
7,-65,-68,-54,-72,-73
7,-68,-68,-56,-76,-71
7,-65,-63,-53,-74,-63
7,-69,-67,-53,-80,-71
7,-66,-64,-57,-74,-74
7,-67,-64,-53,-72,-69
7,-67,-65,-53,-74,-68
7,-67,-64,-56,-75,-64
7,-63,-64,-53,-79,-66
7,-68,-71,-54,-77,-73
7,-68,-65,-53,-70,-69
7,-68,-71,-53,-72,-72
7,-64,-67,-54,-80,-70
7,-68,-65,-53,-70,-69
7,-65,-63,-53,-71,-72
7,-63,-64,-54,-75,-64
7,-68,-64,-53,-75,-70
7,-66,-64,-53,-71,-70
7,-69,-65,-53,-75,-72
7,-63,-64,-57,-71,-69
7,-63,-64,-53,-79,-64
7,-69,-65,-54,-71,-69
7,-64,-67,-53,-73,-67
7,-65,-64,-54,-77,-66
7,-63,-64,-53,-75,-72
7,-69,-64,-53,-75,-64
7,-69,-64,-57,-79,-72
7,-63,-64,-53,-71,-64
7,-69,-64,-55,-75,-70
7,-63,-64,-57,-80,-69
7,-67,-68,-54,-77,-69
7,-68,-67,-54,-80,-64
7,-63,-68,-55,-73,-68
7,-68,-71,-55,-77,-72
7,-69,-64,-55,-74,-69
7,-68,-71,-53,-80,-72
7,-69,-71,-53,-75,-68
7,-66,-65,-53,-71,-64
7,-69,-64,-53,-74,-72
7,-68,-68,-55,-81,-68
7,-69,-69,-53,-71,-73
7,-69,-65,-57,-74,-69
7,-63,-71,-53,-81,-73
7,-69,-64,-54,-75,-69
7,-69,-68,-53,-80,-64
7,-69,-64,-57,-71,-73
7,-69,-72,-53,-74,-64
7,-69,-64,-57,-80,-68
7,-69,-64,-53,-75,-64
7,-69,-64,-57,-80,-73
7,-69,-64,-53,-74,-64
7,-63,-65,-57,-80,-73
7,-69,-72,-53,-74,-64
7,-69,-65,-57,-71,-73
7,-69,-64,-53,-75,-63
7,-66,-65,-57,-81,-69
7,-69,-64,-54,-75,-73
7,-63,-72,-54,-77,-69
7,-63,-64,-57,-71,-73
7,-69,-71,-53,-74,-68
7,-69,-72,-53,-75,-71
7,-69,-64,-53,-71,-73
7,-69,-64,-53,-80,-68
7,-63,-72,-55,-71,-66
7,-63,-64,-57,-73,-63
7,-69,-72,-53,-70,-68
7,-66,-64,-55,-76,-73
7,-63,-64,-57,-80,-70
7,-66,-64,-55,-75,-64
7,-62,-64,-55,-74,-68
7,-69,-72,-53,-80,-73
7,-69,-65,-55,-72,-70
7,-69,-72,-57,-74,-73
7,-67,-65,-54,-72,-64
7,-67,-63,-52,-71,-70
7,-67,-68,-54,-78,-71
7,-65,-71,-53,-70,-63
7,-67,-64,-53,-77,-68
7,-66,-70,-58,-72,-72
7,-67,-66,-54,-74,-64
7,-65,-67,-55,-72,-68
7,-65,-63,-54,-76,-70
7,-68,-68,-54,-71,-73
7,-67,-67,-57,-73,-70
7,-66,-64,-54,-76,-64
7,-69,-71,-56,-77,-69
7,-66,-70,-55,-77,-63
7,-68,-64,-56,-72,-71
7,-67,-70,-53,-77,-63
7,-67,-64,-57,-82,-69
7,-67,-71,-53,-76,-63
7,-67,-68,-54,-70,-69
7,-66,-70,-54,-73,-66
7,-69,-71,-55,-70,-66
7,-67,-64,-53,-73,-71
7,-68,-71,-55,-78,-62
7,-65,-70,-55,-82,-62
7,-68,-63,-55,-71,-62
7,-67,-69,-57,-82,-69
7,-69,-63,-53,-72,-72
7,-68,-67,-53,-72,-70
7,-68,-62,-53,-77,-68
7,-68,-66,-53,-72,-63
7,-68,-64,-53,-77,-66
7,-68,-63,-57,-76,-63
7,-66,-68,-53,-72,-68
7,-66,-69,-55,-75,-67
7,-68,-66,-57,-75,-72
7,-70,-63,-54,-84,-63
7,-69,-64,-53,-75,-64
7,-66,-65,-54,-74,-67
7,-66,-67,-55,-79,-73
7,-68,-64,-53,-74,-65
7,-66,-65,-54,-75,-70
7,-67,-65,-54,-75,-66
7,-66,-68,-55,-75,-64
7,-67,-64,-54,-75,-70
7,-66,-64,-54,-72,-68
7,-68,-64,-54,-72,-70
7,-69,-63,-55,-75,-70
7,-72,-65,-57,-72,-68
7,-67,-63,-54,-75,-67
7,-68,-64,-54,-75,-64
7,-66,-66,-54,-72,-73
7,-67,-70,-55,-75,-73
7,-69,-71,-55,-75,-68
7,-66,-63,-53,-72,-64
7,-72,-67,-53,-72,-64
7,-68,-67,-53,-73,-67
7,-72,-70,-53,-74,-68
7,-68,-66,-54,-74,-69
7,-67,-67,-58,-71,-64
7,-67,-70,-53,-75,-66
7,-66,-65,-54,-75,-71
7,-66,-65,-53,-72,-65
8,-56,-66,-66,-69,-68
8,-57,-66,-64,-68,-62
8,-57,-68,-67,-68,-75
8,-57,-68,-66,-65,-68
8,-58,-64,-66,-70,-66
8,-56,-68,-65,-71,-61
8,-59,-67,-66,-69,-61
8,-57,-60,-67,-72,-77
8,-57,-68,-68,-69,-61
8,-57,-69,-67,-70,-77
8,-57,-67,-67,-72,-70
8,-58,-59,-69,-69,-61
8,-58,-69,-64,-71,-77
8,-57,-66,-66,-69,-69
8,-57,-69,-69,-68,-62
8,-57,-64,-67,-68,-70
8,-56,-68,-65,-70,-63
8,-59,-66,-66,-66,-68
8,-57,-62,-66,-67,-64
8,-58,-60,-65,-69,-76
8,-56,-69,-66,-68,-67
8,-59,-64,-65,-68,-76
8,-57,-64,-66,-69,-62
8,-57,-62,-65,-67,-68
8,-57,-66,-69,-67,-63
8,-59,-60,-65,-69,-75
8,-57,-64,-66,-67,-59
8,-55,-60,-63,-69,-64
8,-59,-66,-69,-66,-61
8,-59,-63,-64,-69,-62
8,-57,-62,-67,-68,-61
8,-56,-62,-69,-68,-77
8,-56,-60,-65,-65,-77
8,-56,-66,-66,-69,-61
8,-56,-60,-65,-65,-77
8,-57,-68,-66,-69,-63
8,-57,-64,-66,-68,-70
8,-56,-59,-69,-68,-60
8,-56,-64,-69,-67,-77
8,-55,-66,-66,-71,-64
8,-55,-63,-64,-69,-61
8,-55,-60,-68,-68,-64
8,-59,-69,-66,-72,-77
8,-57,-68,-65,-71,-70
8,-56,-66,-66,-67,-61
8,-59,-69,-68,-72,-77
8,-56,-60,-65,-69,-64
8,-57,-67,-64,-69,-70
8,-56,-69,-65,-71,-76
8,-57,-64,-67,-67,-63
8,-57,-60,-68,-71,-61
8,-57,-64,-65,-69,-64
8,-56,-60,-65,-70,-70
8,-59,-67,-67,-69,-65
8,-56,-66,-66,-65,-76
8,-58,-60,-65,-71,-62
8,-56,-63,-65,-69,-60
8,-58,-66,-65,-68,-64
8,-56,-64,-65,-69,-76
8,-55,-64,-66,-71,-64
8,-55,-60,-68,-69,-62
8,-57,-69,-68,-69,-64
8,-59,-60,-66,-68,-76
8,-57,-69,-68,-69,-61
8,-59,-60,-65,-67,-76
8,-55,-66,-65,-69,-63
8,-59,-69,-65,-70,-62
8,-58,-64,-65,-71,-69
8,-56,-63,-68,-67,-76
8,-57,-60,-65,-68,-63
8,-55,-67,-66,-65,-76
8,-55,-60,-65,-70,-60
8,-56,-65,-66,-69,-68
8,-58,-69,-67,-68,-62
8,-56,-60,-65,-70,-62
8,-55,-60,-64,-71,-61
8,-57,-66,-66,-69,-64
8,-56,-60,-63,-67,-70
8,-58,-66,-68,-69,-76
8,-57,-69,-66,-67,-69
8,-59,-60,-68,-71,-76
8,-55,-63,-65,-68,-70
8,-57,-66,-66,-70,-64
8,-56,-60,-65,-68,-62
8,-55,-65,-66,-72,-75
8,-57,-62,-65,-70,-61
8,-57,-67,-63,-71,-68
8,-58,-64,-66,-68,-62
8,-55,-60,-66,-69,-62
8,-57,-66,-68,-70,-64
8,-56,-64,-65,-65,-68
8,-55,-60,-65,-68,-62
8,-57,-68,-65,-69,-61
8,-55,-60,-68,-67,-64
8,-56,-60,-65,-69,-61
8,-58,-68,-69,-68,-62
8,-55,-60,-65,-69,-76
8,-57,-66,-65,-69,-63
8,-55,-60,-68,-68,-77
8,-58,-60,-65,-68,-64
8,-55,-60,-67,-67,-70
8,-58,-69,-68,-65,-62
8,-56,-63,-66,-68,-67
8,-56,-60,-65,-69,-62
8,-56,-62,-65,-70,-63
8,-57,-67,-66,-68,-70
8,-56,-66,-68,-67,-75
8,-57,-68,-65,-71,-62
8,-56,-65,-66,-67,-67
8,-55,-63,-65,-66,-61
8,-55,-63,-68,-71,-65
8,-55,-69,-65,-65,-68
8,-56,-69,-66,-68,-70
8,-55,-66,-66,-72,-64
8,-56,-64,-64,-68,-62
8,-56,-63,-65,-72,-64
8,-55,-64,-67,-67,-62
8,-56,-65,-63,-72,-64
8,-55,-60,-67,-67,-62
8,-58,-65,-66,-68,-75
8,-57,-67,-66,-69,-67
8,-58,-65,-66,-67,-65
8,-56,-67,-68,-68,-65
8,-56,-65,-65,-67,-61
8,-59,-68,-67,-71,-62
8,-56,-63,-64,-69,-61
8,-56,-66,-65,-68,-64
8,-57,-60,-67,-69,-62
8,-58,-63,-66,-70,-71
8,-58,-65,-65,-70,-69
8,-59,-69,-68,-65,-64
8,-58,-69,-66,-69,-69
8,-56,-69,-66,-69,-69
8,-57,-60,-67,-69,-76
8,-55,-65,-65,-72,-60
8,-57,-60,-68,-68,-61
8,-56,-63,-66,-69,-64
8,-57,-63,-67,-71,-77
8,-58,-70,-66,-69,-63
8,-56,-66,-68,-69,-59
8,-55,-60,-66,-70,-64
8,-56,-64,-68,-69,-59
8,-55,-60,-66,-68,-64
8,-57,-66,-65,-69,-62
8,-57,-62,-69,-66,-70
8,-57,-60,-66,-69,-62
8,-58,-63,-68,-66,-68
8,-57,-60,-66,-69,-64
8,-56,-69,-65,-67,-76
8,-55,-60,-68,-68,-64
8,-56,-65,-67,-71,-76
8,-55,-62,-65,-69,-62
8,-58,-60,-65,-67,-63
8,-56,-60,-67,-70,-62
8,-58,-69,-65,-70,-76
8,-58,-64,-67,-69,-62
8,-57,-68,-69,-71,-76
8,-58,-65,-66,-68,-62
8,-55,-64,-66,-69,-62
8,-57,-69,-69,-67,-76
8,-55,-60,-66,-69,-64
8,-57,-69,-69,-67,-77
8,-57,-60,-69,-69,-64
8,-58,-69,-66,-67,-68
8,-55,-65,-67,-70,-67
8,-56,-65,-67,-69,-69
8,-55,-69,-66,-69,-64
8,-57,-60,-69,-71,-76
8,-55,-65,-65,-67,-64
8,-56,-62,-67,-70,-64
8,-56,-64,-69,-65,-62
8,-57,-63,-64,-69,-75
8,-56,-69,-69,-65,-62
8,-57,-65,-68,-68,-70
8,-56,-65,-67,-68,-70
8,-55,-68,-67,-67,-77
8,-56,-65,-67,-69,-60
8,-56,-60,-69,-66,-62
8,-55,-65,-67,-69,-64
8,-58,-60,-69,-67,-61
8,-56,-64,-67,-69,-62
8,-56,-68,-66,-69,-64
8,-55,-60,-64,-67,-62
8,-55,-65,-66,-69,-76
8,-55,-60,-65,-68,-62
8,-56,-64,-66,-68,-60
8,-58,-65,-69,-69,-67
8,-54,-63,-65,-71,-69
8,-55,-64,-65,-70,-62
8,-57,-65,-69,-69,-76
8,-56,-61,-66,-65,-76
8,-55,-61,-67,-71,-62
8,-56,-62,-68,-65,-60
8,-55,-68,-66,-68,-62
8,-57,-65,-65,-67,-76
8,-56,-66,-65,-71,-68
8,-57,-69,-69,-68,-62
8,-56,-62,-66,-70,-69
8,-56,-66,-65,-65,-70
8,-55,-64,-67,-64,-63
8,-57,-69,-68,-69,-66
8,-55,-69,-66,-67,-60
8,-58,-69,-65,-68,-62
8,-56,-62,-67,-68,-62
8,-55,-67,-66,-68,-61
8,-58,-64,-69,-68,-61
8,-55,-69,-67,-71,-62
8,-55,-65,-69,-68,-64
8,-54,-67,-66,-70,-63
8,-57,-60,-68,-70,-72
8,-54,-65,-66,-75,-68
8,-54,-64,-70,-68,-69
8,-54,-69,-67,-73,-63
8,-59,-64,-69,-69,-69
8,-74,-69,-70,-69,-68
8,-63,-70,-69,-80,-65
8,-73,-65,-71,-69,-80
8,-62,-84,-78,-65,-87
8,-65,-60,-69,-69,-65
8,-65,-62,-69,-68,-83
8,-75,-61,-73,-69,-64
8,-65,-70,-73,-66,-64
8,-72,-61,-69,-68,-65
8,-63,-71,-68,-73,-64
8,-73,-63,-67,-66,-76
8,-59,-63,-67,-72,-63
8,-64,-69,-69,-67,-72
8,-61,-66,-68,-69,-68
8,-57,-66,-66,-74,-63
8,-60,-66,-66,-72,-76
8,-57,-63,-67,-68,-76
8,-60,-68,-68,-80,-65
8,-62,-69,-69,-68,-62
8,-70,-65,-68,-67,-72
8,-59,-69,-68,-72,-77
8,-69,-63,-69,-65,-64
8,-71,-69,-67,-69,-65
8,-61,-75,-74,-67,-63
8,-65,-60,-75,-71,-80
8,-64,-71,-77,-70,-62
8,-61,-61,-73,-70,-63
8,-60,-67,-71,-69,-79
8,-70,-66,-75,-68,-68
8,-69,-66,-69,-70,-73
8,-69,-68,-68,-67,-71
8,-68,-70,-69,-71,-67
8,-69,-64,-69,-68,-67
8,-68,-59,-69,-70,-66
8,-69,-68,-75,-68,-63
8,-69,-66,-72,-71,-67
8,-63,-60,-70,-67,-65
8,-69,-72,-71,-71,-63
8,-62,-60,-69,-68,-79
8,-69,-71,-76,-67,-63
8,-62,-60,-69,-68,-80
8,-66,-72,-69,-72,-63
8,-61,-72,-69,-68,-80
8,-70,-68,-76,-67,-67
8,-67,-68,-69,-71,-66
8,-65,-60,-69,-66,-64
8,-61,-64,-69,-68,-65
8,-64,-72,-70,-67,-79
8,-69,-70,-76,-68,-79
8,-68,-60,-70,-67,-63
8,-70,-71,-77,-71,-79
8,-68,-66,-70,-71,-63
8,-68,-61,-70,-68,-80
8,-69,-72,-77,-68,-63
8,-68,-61,-76,-68,-64
8,-68,-68,-70,-69,-80
8,-70,-72,-77,-66,-63
8,-66,-61,-76,-68,-63
8,-61,-61,-69,-69,-80
8,-70,-72,-76,-71,-63
8,-65,-64,-69,-71,-73
8,-66,-66,-70,-68,-73
8,-66,-64,-70,-69,-61
8,-68,-66,-69,-68,-73
8,-62,-70,-70,-69,-80
8,-67,-67,-69,-67,-65
8,-68,-67,-76,-68,-80
8,-68,-60,-72,-68,-73
8,-68,-67,-70,-69,-66
8,-69,-65,-76,-68,-64
8,-62,-65,-70,-71,-63
8,-69,-68,-76,-68,-66
8,-62,-61,-70,-71,-78
8,-65,-64,-70,-71,-70
8,-66,-69,-67,-69,-66
8,-64,-68,-77,-68,-72
8,-68,-72,-69,-67,-66
8,-67,-62,-70,-67,-63
8,-71,-71,-70,-68,-66
8,-62,-67,-70,-66,-66
8,-70,-60,-73,-69,-78
8,-67,-66,-69,-68,-63
8,-71,-67,-69,-68,-72
8,-65,-66,-69,-68,-63
8,-65,-66,-69,-69,-63
8,-62,-70,-69,-67,-66
8,-65,-72,-75,-68,-63
8,-65,-60,-77,-67,-71
8,-68,-73,-70,-69,-66
8,-65,-67,-73,-66,-65
8,-62,-64,-69,-69,-63
8,-65,-66,-69,-70,-79
8,-68,-60,-67,-70,-62
8,-64,-68,-70,-67,-79
8,-61,-72,-72,-68,-63
8,-68,-60,-70,-68,-79
8,-69,-68,-74,-69,-64
8,-60,-68,-68,-66,-80
8,-69,-71,-70,-68,-80
8,-62,-61,-71,-65,-63
8,-68,-71,-69,-69,-80
8,-62,-60,-75,-71,-63
8,-69,-72,-69,-68,-66
8,-65,-61,-69,-71,-72
8,-62,-68,-76,-71,-79
8,-66,-60,-69,-69,-65
8,-68,-65,-74,-70,-67
8,-64,-65,-74,-68,-67
8,-66,-68,-75,-67,-63
8,-62,-61,-72,-69,-68
8,-67,-72,-77,-65,-62
8,-61,-61,-72,-68,-77
8,-67,-66,-71,-68,-68
8,-68,-68,-69,-68,-63
8,-67,-61,-70,-69,-65
8,-61,-66,-76,-68,-63
8,-67,-61,-70,-69,-63
8,-67,-63,-69,-68,-67
8,-70,-68,-70,-68,-63
9,-65,-73,-71,-70,-72
9,-66,-70,-65,-80,-71
9,-67,-70,-69,-69,-71
9,-65,-71,-71,-71,-72
9,-64,-70,-65,-69,-71
9,-65,-71,-68,-69,-71
9,-66,-70,-69,-71,-71
9,-66,-71,-71,-70,-76
9,-65,-73,-65,-70,-72
9,-66,-71,-68,-71,-72
9,-66,-72,-69,-70,-81
9,-66,-71,-71,-81,-73
9,-66,-73,-69,-70,-81
9,-66,-71,-70,-76,-77
9,-65,-71,-68,-71,-73
9,-65,-71,-64,-76,-76
9,-67,-73,-69,-70,-80
9,-65,-71,-66,-69,-73
9,-67,-73,-71,-70,-72
9,-65,-71,-65,-70,-72
9,-64,-71,-68,-70,-79
9,-65,-73,-71,-82,-72
9,-65,-71,-70,-71,-72
9,-65,-69,-69,-70,-74
9,-65,-69,-71,-81,-78
9,-67,-72,-64,-70,-74
9,-66,-71,-69,-71,-74
9,-65,-71,-67,-70,-77
9,-66,-71,-71,-70,-75
9,-67,-73,-67,-72,-74
9,-66,-72,-67,-72,-75
9,-65,-71,-65,-70,-78
9,-65,-73,-69,-71,-73
9,-65,-70,-65,-82,-79
9,-65,-70,-69,-71,-72
9,-65,-73,-70,-77,-76
9,-65,-71,-65,-82,-72
9,-65,-73,-69,-71,-80
9,-65,-71,-69,-71,-72
9,-65,-73,-65,-70,-81
9,-65,-73,-71,-70,-76
9,-66,-73,-70,-70,-77
9,-65,-71,-65,-83,-72
9,-67,-73,-69,-70,-84
9,-65,-70,-68,-70,-71
9,-67,-73,-65,-71,-72
9,-65,-71,-71,-82,-71
9,-67,-69,-65,-70,-71
9,-66,-70,-68,-70,-71
9,-65,-71,-69,-70,-72
9,-67,-72,-71,-70,-71
9,-67,-70,-68,-70,-72
9,-66,-71,-68,-70,-82
9,-66,-72,-69,-71,-77
9,-66,-72,-71,-71,-73
9,-65,-72,-69,-72,-76
9,-66,-72,-68,-71,-72
9,-66,-70,-71,-70,-73
9,-65,-73,-69,-72,-72
9,-66,-72,-64,-70,-74
9,-65,-72,-70,-70,-72
9,-66,-73,-69,-82,-80
9,-66,-72,-69,-70,-76
9,-66,-72,-71,-82,-76
9,-65,-71,-68,-70,-74
9,-65,-72,-65,-71,-71
9,-66,-70,-68,-74,-71
9,-65,-70,-66,-71,-72
9,-65,-71,-65,-82,-83
9,-65,-71,-69,-70,-72
9,-65,-70,-71,-82,-76
9,-65,-71,-71,-70,-76
9,-66,-71,-69,-71,-72
9,-66,-70,-66,-70,-72
9,-65,-73,-69,-83,-80
9,-66,-71,-71,-70,-72
9,-65,-70,-70,-70,-72
9,-65,-73,-65,-71,-73
9,-65,-71,-69,-71,-80
9,-65,-70,-65,-70,-71
9,-65,-73,-65,-83,-82
9,-65,-70,-71,-71,-71
9,-66,-71,-71,-83,-71
9,-65,-71,-68,-70,-72
9,-65,-72,-68,-70,-82
9,-66,-70,-65,-83,-72
9,-65,-71,-71,-70,-83
9,-67,-73,-66,-84,-72
9,-65,-71,-67,-70,-72
9,-67,-72,-65,-70,-71
9,-66,-71,-70,-70,-78
9,-66,-70,-71,-84,-84
9,-65,-70,-67,-70,-71
9,-67,-70,-66,-70,-77
9,-65,-71,-70,-70,-71
9,-65,-70,-68,-71,-71
9,-65,-72,-70,-71,-71
9,-64,-70,-69,-83,-82
9,-66,-72,-65,-70,-71
9,-65,-72,-69,-84,-71
9,-65,-71,-66,-69,-71
9,-65,-72,-71,-84,-71
9,-66,-71,-65,-69,-87
9,-65,-69,-71,-70,-72
9,-67,-69,-70,-84,-87
9,-65,-72,-69,-70,-72
